"district","hour","rev1","rev2","rev3","rev4"
"7810","1pm",1597.827,5258.617,3437.313,2998.8303
"7811","1pm",5481.783,13065.426,16759.309,16303.643
"7812","1pm",14654.99,44658.191,44906.099,43405.0157
"7813","1pm",3770.545,7550.178,8420.337,8141.8952
"7814","1pm",1869.154,4831.756,3402.885,2288.0905
"7815","1pm",3880.381,11588.596,6132.38,3992.5391
"7816","1pm",13982.292,34926.176,31231.597,23445.5215
"9101","1pm",21022.691,25798.292,16232.877,10298.878
"9102","1pm",4469.789,12311.145,9949.666,6412.3664
"9103","1pm",13517.065,17238.398,9990.707,4619.1995
"9104","1pm",7848.053,11046.133,7570.305,3826.358
"9105","1pm",8338.806,23653.309,15005.568,8360.828
"9106","1pm",19457.21,14191.612,16059.742,10236.7848
"9107","1pm",13501.534,17398.89,16723.075,5173.7842
"9108","1pm",8238.795,16312.452,8561.594,5558.514
"9109","1pm",10516.799,19348.838,10219.513,8792.093
"9110","1pm",15540.72,13266.194,7800.607,5997.0979
"9111","1pm",7735.587,23384.06,20540.204,12293.6897
"9112","1pm",6461.717,14429.282,8000.48,4917.7721
"9113","1pm",10725.17,22887.921,27329.675,15465.183
"9114","1pm",3641.921,6745.345,16208.826,6572.7809
"9201","1pm",29138.558,33911.152,20418.245,8088.7364
"9202","1pm",14065.099,20881.839,13403.049,18481.368
"9203","1pm",32585.898,38905.503,41496.547,32069.658
"9204","1pm",23930.112,38111.326,36486.444,22485.0772
"9205","1pm",21893.191,37609.429,55535.086,72163.2536
"9206","1pm",12224.809,25926.85,33461.151,24699.3073
"9207","1pm",7560.272,15006.812,17919.089,25836.6165
"9208","1pm",11891.431,26363.246,21817.866,23203.9648
"9209","1pm",11469.759,37431.271,34723.67,29244.3929
"9210","1pm",17011.789,27765.603,32969.539,18859.6272
"9211","1pm",12671.633,24282.161,12352.368,10466.3988
"9212","1pm",8381.784,18589.165,13749.294,11850.499
"9302","1pm",6736.449,11017.09,7554.364,2337.3073
"9303","1pm",30687.876,33345.811,17031.663,6540.0583
"9304","1pm",36074.954,40065.361,22940.895,10935.9503
"9305","1pm",26581.51,16192.149,7848.23,4419.6498
"9306","1pm",14228.094,32037.042,15709.801,3937.154
"9307","1pm",19575.189,16698.89,9338.307,3548.4265
"9308","1pm",16713.162,18199.887,11054.205,2560.7835
"9309","1pm",34244.506,31213.429,16132.748,9462.8325
"9310","1pm",28144.598,32042.447,16228.102,3988.1153
"9311","1pm",47528.012,31383.917,10346.485,2812.9155
"9312","1pm",50778.526,64731.904,36296.254,25903.2563
"9402","1pm",25435.901,40593.28,14838.041,7089.1311
"9403","1pm",29679.372,39558.49,26025.612,9730.2422
"9404","1pm",17779.355,25762.332,12247.767,4309.1765
"9405","1pm",12399.687,22044.054,14231.341,10435.5796
"9406","1pm",21253.571,35714.887,16842.157,9525.7915
"9407","1pm",18502.964,26294.952,27850.955,12917.214
"9408","1pm",5159.06,23087.36,15596.79,10113.1271
"9409","1pm",16903.419,37088.108,31853.483,16820.8546
"9410","1pm",3978.582,14635.077,5180.027,5871.4252
"9411","1pm",13069.389,16197.473,5313.12,2978.1801
"9412","1pm",4656.944,7802.038,3310.347,1355.061
"9413","1pm",17227.647,14667.134,7028.342,135.8647
"9414","1pm",2322.479,6883.972,5843.057,3807.0142
"9501","1pm",16883.522,20396.94,17114.023,5070.5168
"9502","1pm",18124.824,20701.394,14298.288,4717.8029
"9503","1pm",9339.547,14401.44,8089.812,3945.9049
"9504","1pm",9448.527,8835.847,9338.487,4419.2001
"9505","1pm",12889.149,21236.17,14765.045,4208.4152
"9506","1pm",13836.249,16349.275,6017.71,2779.8567
"9507","1pm",19870.621,30601.536,4367.706,2198.1598
"9508","1pm",22673.687,32767.579,13908.104,7165.8748
"9509","1pm",8127.221,12947.415,7192.491,7599.4651
"9510","1pm",11422.195,16019.038,13310.704,8727.2434
"9511","1pm",9388.178,21289.154,17254.295,4828.6222
"9512","1pm",10682.334,15586.807,10288.69,4221.2705
"9513","1pm",3719.571,14257.083,8208.026,3705.1258
"7501","2pm",28708.234,55928.656,66583.649,65046.3826
"7502","2pm",40092.216,65115.146,54837.83,77221.4276
"7503","2pm",32758.441,59334.858,69469.291,70070.8386
"7504","2pm",25904.694,41639.725,25068.049,17759.6603
"7505","2pm",24247.411,39497.507,32841.096,21468.2701
"7506","2pm",26411.054,41707.386,32845.925,26474.9408
"7507","2pm",35960.316,44381.714,40382.988,31612.8272
"7508","2pm",14360.883,30144.198,31686.317,22071.9665
"7509","2pm",24508.491,59063.308,49016.745,58181.6254
"7510","2pm",20276.333,40357.359,33141.585,44249.1296
"7511","2pm",18658.843,38355.698,36487.653,30940.2594
"7512","2pm",47732.922,39490.785,24605.965,14470.0517
"7513","2pm",34320.497,31936.573,25977.344,17958.3109
"7514","2pm",33587.896,35473.806,21754.863,14624.4394
"7701","2pm",20922.902,46854.881,26808.079,6507.9752
"7702","2pm",15634.277,36994.188,31123.308,15404.8727
"7703","2pm",13728.239,25317.294,21288.822,7194.1224
"7704","2pm",15267.218,25686.823,10481.091,5051.5468
"7705","2pm",5061.185,13896.229,7686.93,781.3215
"7706","2pm",7337.98,16687.333,6896.103,1474.8527
"7707","2pm",7577.344,24556.737,6670.002,2235.6854
"7708","2pm",7786.505,20279.588,11061.74,4078.0295
"7709","2pm",5174.413,19374.086,7944.19,1318.5103
"7710","2pm",5034.153,21193.585,8451.933,4164.5555
"7711","2pm",17599.053,23963.495,9462.457,3140.9517
"7712","2pm",12228.943,12515.333,12583.332,4996.5218
"7713","2pm",7727.953,6530.827,3275.924,1582.18
"7714","2pm",12756.985,15028.258,14762.819,4432.5246
"7715","2pm",8335.338,12456.884,4341.6,640.7105
"7716","2pm",11867.857,27586.097,14018.884,5801.9842
"7801","2pm",4638.327,16770.228,10760.672,13473.8197
"7802","2pm",7868.489,8431.057,8471.119,17185.0655
"7803","2pm",8812.142,19536.758,22187.672,17615.0403
"7804","2pm",4997.532,11975.224,7036.7,3781.8599
"7805","2pm",10380.784,22195.565,16211.893,13953.4182
"7806","2pm",13672.504,26638.76,17950.717,5462.4767
"7807","2pm",17310.437,10127.179,9780.3,1497.2901
"7808","2pm",11479.743,12503.439,5391.998,4421.3657
"7809","2pm",8852.642,12684.883,16194.57,4948.3419
"7810","2pm",1431.524,5123.964,3494.741,2941.5324
"7811","2pm",4802.156,12517.096,16580.583,14382.1692
"7812","2pm",16190.51,46158.094,46017.564,43666.4689
"7813","2pm",4042.539,7511.055,8120.767,7591.0542
"7814","2pm",2071.02,4682.461,3436.084,2295.2609
"7815","2pm",3880.381,9523.069,6099.303,4136.8763
"7816","2pm",13786.747,35210.793,34079.944,22650.6115
"9101","2pm",19630.031,25793.194,17610.498,10642.9861
"9102","2pm",4808.32,11805.052,9731.253,5255.252
"9103","2pm",14515.326,15020.668,10457.829,5253.6978
"9104","2pm",7663.211,11067.615,7257.478,3414.4838
"9105","2pm",8833.736,24184.242,14223.975,8643.0106
"9106","2pm",18981.693,17019.765,16042.071,9878.3439
"9107","2pm",15438.449,18762.999,16503.085,4362.1377
"9108","2pm",8168.918,16817.369,10390.104,5543.119
"9109","2pm",10588.793,17614.638,12416.309,8628.1105
"9110","2pm",16967.853,13574.679,7029.832,6285.5677
"9111","2pm",7905.996,23187.637,19817.436,11607.5654
"9112","2pm",5461.878,12425.978,9045.877,4413.3329
"9113","2pm",9054.755,21215.316,28232.776,16100.8006
"9114","2pm",3394.982,7023.902,14788.835,7489.5646
"9201","2pm",27057.519,30888.97,20643.03,9336.4329
"9202","2pm",12792.781,21848.849,13807.015,19330.3458
"9203","2pm",30463.422,40637.653,39025.024,31040.8343
"9204","2pm",21844.806,38419.246,40887.324,23025.9982
"9205","2pm",26733.929,38037.715,55436.401,68297.4183
"9206","2pm",12079.917,23486.633,31827.254,26897.2061
"9207","2pm",7097.393,18114.791,15700.936,24269.9042
"9208","2pm",11988.332,26910.931,21484.589,22489.0686
"9209","2pm",12514.35,35359.186,37601.833,29219.3627
"9210","2pm",17177.095,27937.4,33452.126,18847.7856
"9211","2pm",13457.195,23607.712,10769.764,10921.3898
"9212","2pm",8292.226,19224.145,13267.811,12230.6599
"9302","2pm",7167.767,9241.754,10060.631,1687.2483
"9303","2pm",34501.184,31030.614,19961.161,6436.8668
"9304","2pm",32998.976,39607.518,26005.496,11113.4243
"9305","2pm",23951.52,16912.752,8749.133,4419.6498
"9306","2pm",15246.668,33459.608,11087.794,3744.1656
"9307","2pm",19055.431,16453.546,10641.329,3377.7767
"9308","2pm",17796.078,20046.241,11622.051,2560.7835
"9309","2pm",33338.172,30585.777,15651.998,9168.0408
"9310","2pm",29010.081,33167.137,13938.799,3535.9361
"9311","2pm",43691.205,31728.579,10440.899,1308.6553
"9312","2pm",51688.888,65532.672,35868.667,29758.56
"9402","2pm",25010,38669.868,14638.169,7060.2533
"9403","2pm",29251.775,39527.738,27822.06,10325.6846
"9404","2pm",17469.06,24393.321,12841.701,5690.1452
"9405","2pm",14136.392,23161.255,15013.745,11123.1302
"9406","2pm",20694.809,36615.56,16541.984,9756.4658
"9407","2pm",19790.889,27563.835,27629.385,11626.8447
"9408","2pm",5444.65,20699.544,16654.735,11318.635
"9409","2pm",18260.061,35527.766,28107.323,15569.4108
"9410","2pm",3367.753,13970.739,5832.808,5435.6183
"9411","2pm",12102.699,16368.442,4159.91,2417.7091
"9412","2pm",5249.267,7381.124,3312.808,1465.5935
"9413","2pm",16920.923,17585.1,5605.028,135.8647
"9414","2pm",1751.324,6919.932,5786.362,3181.8568
"9501","2pm",17102.581,19258.771,16757.297,5241.4357
"9502","2pm",19145.37,21324.096,14146.649,4527.1044
"9503","2pm",9069.994,14480.509,7627.769,3722.9639
"9504","2pm",8080.701,9497.079,9718.759,5155.8286
"9505","2pm",12889.149,20430.782,15357.581,4622.5103
"9506","2pm",15465.981,13046.864,5444.822,1502.4686
"9507","2pm",20950.73,29993.697,5075.949,3242.7448
"9508","2pm",22131.323,32747.584,14787.789,8811.799
"9509","2pm",6990.012,11295.501,6262.504,7131.8357
"9510","2pm",11648.969,16593.601,14572.055,8757.2285
"9511","2pm",8239.229,21495.876,16598.855,3455.92
"9512","2pm",11569.818,13560.574,10869.688,2904.6855
"9513","2pm",3606.976,12398.74,7262.16,3712.1797
"7501","3pm",29343.022,58062.121,70263.497,63545.2818
"7502","3pm",37710.25,68124.555,58368.044,86426.1586
"7503","3pm",33383.397,62123.475,75178.858,71096.8578
"7504","3pm",25889.405,40152.004,27285.155,16459.0082
"7505","3pm",23574.861,38849.878,30570.276,19677.1813
"7506","3pm",20345.679,41902.727,30981.247,26397.5526
"7507","3pm",36366.008,49678.233,39546.908,31471.1012
"7508","3pm",16502.491,28552.759,31256.921,24295.7156
"7509","3pm",21753.758,54969.389,49585.206,57990.6854
"7510","3pm",20847.397,37636.41,32325.42,44815.8011
"7511","3pm",21818.076,36279.29,32928.331,29696.3217
"7512","3pm",46433.196,40050.935,24267.707,14126.6083
"7513","3pm",34417.085,34952.607,24320.076,13788.9921
"7514","3pm",31349.329,37749.74,21052.243,14191.2767
"7701","3pm",17434.607,51251.102,28543.453,7843.0959
"7702","3pm",18088.303,43613.155,28611.14,15153.8011
"7703","3pm",15256.705,24947.513,20326.05,8690.588
"7704","3pm",16669.28,25807.035,11011.286,4039.4419
"7705","3pm",5269.725,13705.325,7559.39,1210.8538
"7706","3pm",7337.98,17076.391,7167.568,1290.1123
"7707","3pm",7807.834,22186.29,6282.072,2611.2456
"7708","3pm",7701.24,19453.36,12172.311,2868.1428
"7709","3pm",4964.633,20442.666,8668.279,1418.8167
"7710","3pm",5286.167,21344.795,6757.392,4281.0961
"7711","3pm",20890.78,22117.4,10000.612,3674.3778
"7712","3pm",12753.614,11660.913,11798.167,4250.1083
"7713","3pm",7970.606,6906.053,3272.876,1293.7628
"7714","3pm",12236.531,17306.714,15494.914,5196.2362
"7715","3pm",8240.675,11537.364,3724.12,872.8611
"7716","3pm",10397.777,27693.393,14613.633,5046.041
"7801","3pm",5094.61,17243.937,10832.986,13760.8523
"7802","3pm",7205.281,9211.964,8730.025,15740.6109
"7803","3pm",9204.422,19218.925,23559.72,19448.1054
"7804","3pm",4368.466,10066.459,6976.676,3505.5945
"7805","3pm",10413.093,23938.149,17245.698,11422.8331
"7806","3pm",12545.778,27518.403,14848.491,5281.6346
"7807","3pm",16960.454,10898.802,11217.481,1243.4793
"7808","3pm",11769.242,11003.691,6262.371,4421.3657
"7809","3pm",10497.412,12820.86,14974.902,8202.0928
"7810","3pm",1431.524,5254.904,3428.882,3035.3185
"7811","3pm",4663.748,13464.469,15917.356,13833.7255
"7812","3pm",13965.349,49258.987,46054.414,44839.2865
"7813","3pm",4335.741,7009.753,7381.986,7577.0015
"7814","3pm",1823.477,4860.565,3534.796,2180.069
"7815","3pm",3786.293,9319.38,6243.301,3625.4628
"7816","3pm",12815.614,35558.583,33031.885,23752.9059
"9101","3pm",21562.289,24105.154,18098.276,12085.5935
"9102","3pm",3891.334,13420.216,9923.941,5546.191
"9103","3pm",14862.908,14730.941,10498.781,4727.32
"9104","3pm",6522.1,10193.473,7027.307,3178.5454
"9105","3pm",10717.467,23111.838,12980.35,9883.6476
"9106","3pm",17780.102,16871.096,15921.956,9247.6129
"9107","3pm",11896.345,19510.637,16605.01,5459.8883
"9108","3pm",8713.581,16311.876,9874.324,5346.4186
"9109","3pm",11298.534,17464.58,12820.011,8662.5946
"9110","3pm",16138.327,13577.615,7356.84,4940.082
"9111","3pm",6724.539,22291.561,18733.729,11186.0611
"9112","3pm",6015.207,12593.784,10101.556,5953.7701
"9113","3pm",7780.215,21486.706,27424.689,15447.6978
"9114","3pm",3591.861,7413.796,15761.112,7974.4263
"9201","3pm",27308.478,31088.886,21010.028,10139.0423
"9202","3pm",14948.246,21684.834,13477.678,19410.785
"9203","3pm",30218.858,41460.392,38387.022,33298.0701
"9204","3pm",19811.065,39462.6,40298.332,23391.778
"9205","3pm",24407.017,35486.512,55995.979,69478.7029
"9206","3pm",12357.124,23739.058,31024.446,23590.5093
"9207","3pm",6780.436,15672.965,15805.556,21710.2875
"9208","3pm",13038.482,27020.544,23557.748,23214.4335
"9209","3pm",12284.482,36996.391,35041.929,28917.2839
"9210","3pm",19124.654,26153.276,31747.505,18229.3344
"9211","3pm",16282.38,22864.397,11001.171,8744.7154
"9212","3pm",9349.111,18285.607,12063.394,13250.8328
"9302","3pm",7374.906,9524.418,9046.561,1687.2483
"9303","3pm",33440.609,32614.588,19871.832,6041.6238
"9304","3pm",36753.026,38374.846,26615.246,12347.063
"9305","3pm",23782.19,18563.052,8228.425,4292.4694
"9306","3pm",14132.066,34374.214,13207.232,3210.3923
"9307","3pm",19615.298,15749.163,11483.897,3796.5867
"9308","3pm",17973.792,20100.72,11867.165,1299.6987
"9309","3pm",32586.981,29819.668,14412.488,7961.4209
"9310","3pm",27161.39,32993.325,15479.599,2912.7223
"9311","3pm",45322.017,32880.675,11145.06,1935.5977
"9312","3pm",54857.568,67169.968,37579.315,29234.5332
"9402","3pm",25875.21,37824.96,15977.308,5521.8454
"9403","3pm",26456.758,39707.801,28507.293,9093.4528
"9404","3pm",18170.414,23933.269,12791,8351.3467
"9405","3pm",13783.564,22345.929,14108.008,10932.1304
"9406","3pm",20367.172,37699.056,15995.562,9765.0707
"9407","3pm",23600.639,26271.52,28759.131,11426.8558
"9408","3pm",5917.746,20248.944,17696.701,12007.5432
"9409","3pm",20791.924,34068.245,29822.618,14999.5165
"9410","3pm",3184.25,12773.242,6045.533,5639.9065
"9411","3pm",13498.773,16130.159,4793.017,2547.7956
"9412","3pm",4593.064,6814.213,3977.033,1260.461
"9413","3pm",17870.537,14362.283,5371.29,135.8647
"9414","3pm",1931.724,6791.73,6372.042,2658.8355
"9501","3pm",17221.833,20613.363,16491.437,5228.9225
"9502","3pm",19315.799,23042.79,15836.879,3886.7733
"9503","3pm",8791.828,15052.202,6996.759,4241.6708
"9504","3pm",7819.302,9281.841,10336.06,4830.2921
"9505","3pm",11930.136,20187.699,14304.6,4607.8203
"9506","3pm",14635.373,12658.337,5366.96,1502.4686
"9507","3pm",20907.79,28481.29,6400.631,3446.8427
"9508","3pm",22829.936,32647.155,14041.452,10141.2099
"9509","3pm",8093.679,11921.001,7199.852,6570.6638
"9510","3pm",11375.805,17424.502,13305.05,7283.6423
"9511","3pm",8942.009,21331.64,16096.477,4712.3373
"9512","3pm",11478.972,15370.377,10869.688,3656.6541
"9513","3pm",3404.996,12327.1,6481.153,3819.1431
"7501","4pm",28726.846,62041.613,72506.092,60934.4592
"7502","4pm",33760.381,66106.4,63652.902,83577.3219
"7503","4pm",29509.902,57286.005,70710.508,77081.929
"7504","4pm",27317.31,36819.951,26722.613,18664.8342
"7505","4pm",26230.217,36696.485,30930.538,18320.9534
"7506","4pm",23238.12,43447.568,29623.061,25378.8215
"7507","4pm",34508.105,47207.787,38711.269,32111.316
"7508","4pm",15383.619,29078.792,28463.008,22090.6053
"7509","4pm",21893.643,57720.522,44553.295,54134.5611
"7510","4pm",18527.638,29489.967,33307.304,41842.4628
"7511","4pm",21405.869,32086.639,27920.177,29547.1793
"7512","4pm",41800.193,38024.71,24852.41,16442.4382
"7513","4pm",33348.041,37597.568,24203.538,11955.9035
"7514","4pm",30937.805,38120.841,21400.436,14755.502
"7701","4pm",18052.763,50254.238,27217.927,7158.8921
"7702","4pm",17101.019,43023.247,31688.513,13148.2649
"7703","4pm",15177.684,23285.914,18897.919,8480.6707
"7704","4pm",17260.237,27531.601,11083.928,4039.4419
"7705","4pm",5517.158,12837.725,8098.151,981.9196
"7706","4pm",7980.75,17411.68,6483.591,1662.6103
"7707","4pm",7509.561,22878.895,6713.451,1881.1977
"7708","4pm",7701.24,19850.31,11554.582,2572.5097
"7709","4pm",5394.966,20788.783,9170.01,1335.0543
"7710","4pm",5402.795,21794.965,7375.686,4276.9363
"7711","4pm",18572.982,21175.388,11697.003,3741.6594
"7712","4pm",14431.649,13039.943,9851.809,3584.1386
"7713","4pm",8536.08,6960.751,3190.654,1293.7628
"7714","4pm",12630.603,16930.932,15907.676,5196.2362
"7715","4pm",8087.463,11421.473,3610.329,1084.4563
"7716","4pm",10879.709,26285.715,14646.063,6783.8662
"7801","4pm",4945.947,16786.159,10080.761,12477.135
"7802","4pm",6022.866,10025.538,8388.632,16491.1477
"7803","4pm",12325.56,17932.551,21081.117,17684.2135
"7804","4pm",4804.2,10429.943,6931.633,3233.4833
"7805","4pm",7683.967,24666.452,16879.261,10510.8849
"7806","4pm",11091.272,26905.528,14306.165,4680.6842
"7807","4pm",17123.172,13214.477,10930.994,1243.4793
"7808","4pm",12054.595,9201.669,7083.976,4798.3778
"7809","4pm",10359.004,13000.022,15326.932,9399.5317
"7810","4pm",1431.524,5349.612,3908.462,3035.3185
"7811","4pm",5358.687,11576.656,16834.303,17355.482
"7812","4pm",11847.214,44602.182,43801.25,42412.742
"7813","4pm",3391.51,6411.893,7242.453,7609.2487
"7814","4pm",1865.731,4551.179,3601.742,3075.9837
"7815","4pm",3809.006,9126.827,6186.396,3193.7829
"7816","4pm",14876.93,35782.367,32227.776,25168.37
"9101","4pm",21181.04,22327.633,17484.847,10240.8297
"9102","4pm",3958.664,13241.273,9280.276,5586.3257
"9103","4pm",14224.889,15329.284,11278.73,4492.2065
"9104","4pm",8254.277,12313.991,7877.619,2707.5214
"9105","4pm",9594.839,24454.478,13974.266,9253.8824
"9106","4pm",17166.12,17627.8,16161.265,9628.2144
"9107","4pm",11448.002,19451.566,15955.45,4814.6245
"9108","4pm",8428.217,16629.304,9926.011,4193.8051
"9109","4pm",11049.491,16858.191,12924.934,9870.0041
"9110","4pm",16323.892,14435.515,7399.889,5197.1151
"9111","4pm",7557.361,21302.454,18516.775,11254.6377
"9112","4pm",6112.445,11852.982,10609.169,5948.1684
"9113","4pm",7560.583,21277.427,26422.124,14859.6684
"9114","4pm",3592.37,7183.326,16947.856,6712.1535
"9201","4pm",27118.342,30002.234,22125.763,10526.1655
"9202","4pm",14909.777,19505.993,12928.232,19683.9973
"9203","4pm",29749.031,39061.918,39792.776,32386.972
"9204","4pm",20379.174,38526.175,42000.56,22689.4412
"9205","4pm",23542.61,32856.592,54366.261,70093.4955
"9206","4pm",9822.237,23951.746,30946.512,23924.8581
"9207","4pm",7967.066,18197.877,16928.267,22170.6163
"9208","4pm",12467.06,24053.126,22277.249,20993.6673
"9209","4pm",12614.468,36623.509,36435.955,27799.6973
"9210","4pm",18187.892,29464.897,30981.79,18765.1461
"9211","4pm",16495.508,20666.586,11454.285,9085.9643
"9212","4pm",7426.283,19059.886,12644.001,13230.6148
"9302","4pm",7292.897,12287,8266.392,2538.4502
"9303","4pm",37726.477,33635.411,22461.832,6230.9737
"9304","4pm",34131.753,36877.105,26595.33,11224.3043
"9305","4pm",23999.715,16343.77,8321.52,4912.885
"9306","4pm",13445.211,30858.493,12614.437,3561.7586
"9307","4pm",21264.265,17181.129,12276.805,3153.4237
"9308","4pm",17334.698,18974.037,10677.954,991.7155
"9309","4pm",28734.42,27772.128,15344.089,8914.2702
"9310","4pm",26964.803,32566.69,14412.294,3461.3131
"9311","4pm",42701.742,37110.436,10775.136,4081.5098
"9312","4pm",56310.114,63084.681,37380.166,27795.9831
"9402","4pm",26207.806,37661.942,14920.19,5374.8692
"9403","4pm",23372.671,40284.44,28717.781,8728.5487
"9404","4pm",17272.876,22828.965,10740.299,7851.8431
"9405","4pm",11553.582,22493.63,14370.373,10770.5493
"9406","4pm",21017.942,36460.539,14674.978,10651.7187
"9407","4pm",22753.32,27816.987,28975.664,12165.3715
"9408","4pm",6077.941,21536.063,18915.746,10743.2073
"9409","4pm",17227.25,37440.279,26347.744,13504.331
"9410","4pm",2511.899,13981.962,5980.465,5104.1077
"9411","4pm",14283.529,15777.92,4244.381,2448.8322
"9412","4pm",5687.752,7159.901,3589.179,1260.461
"9413","4pm",17048.685,12585.534,5754.239,135.8647
"9414","4pm",1674.899,6281.269,5934.769,2866.0727
"9501","4pm",16018.601,20081.367,15020.835,7404.4891
"9502","4pm",18366.413,26125.967,15207.153,6027.7498
"9503","4pm",7998.317,15266.457,6715.416,4487.2173
"9504","4pm",7408.717,11481.857,11089.174,4677.0701
"9505","4pm",12326.18,20977.749,14036.672,4035.3528
"9506","4pm",14156.743,12634.946,4700.132,3914.0949
"9507","4pm",25488.935,28484.266,5838.351,1378.218
"9508","4pm",21782.849,30216.569,13789.97,8872.6306
"9509","4pm",8123.167,12959.688,9091.262,6994.3423
"9510","4pm",10913.701,16674.53,13372.636,5743.3531
"9511","4pm",8599.772,20391.243,15080.582,4972.6327
"9512","4pm",12103.402,16743.938,12728.714,3392.4578
"9513","4pm",3628.659,12340.161,7140.911,2874.5838
"7501","5pm",28136.201,56024.879,63303.329,59008.8492
"7502","5pm",28631.128,60113.386,53676.717,79623.1643
"7503","5pm",27971.854,53712.792,68914.699,75066.8777
"7504","5pm",26650.234,36034.712,25856.637,20766.6853
"7505","5pm",23398.465,33110.634,31967.012,16824.8977
"7506","5pm",25857.625,38903.953,30818.36,21982.1298
"7507","5pm",34523.809,45095.633,34832.647,30865.5035
"7508","5pm",11950.393,26212.93,29207.11,18629.7295
"7509","5pm",16295.377,52814.204,47171.511,53405.5695
"7510","5pm",18121.998,29171.365,32741.739,39148.1908
"7511","5pm",22041.051,29512.277,24835.336,31802.8436
"7512","5pm",42118.763,38632.472,25163.998,14911.6611
"7513","5pm",30403.381,36056.286,23983.98,13797.3976
"7514","5pm",30821.256,36020.752,20859.498,17624.5032
"7701","5pm",17357.716,45412.303,27118.199,5673.3358
"7702","5pm",14937.507,41349.122,31245.251,11852.9815
"7703","5pm",15197.203,23962.825,19987.572,8894.5615
"7704","5pm",17840.409,23809.474,10765.998,4660.7137
"7705","5pm",5758.432,13415.895,7199.504,825.3485
"7706","5pm",7405.474,18100.814,7912.781,1968.6107
"7707","5pm",7660.148,22892.504,6415.655,1537.3716
"7708","5pm",8351.547,19382.131,15383.48,2298.9328
"7709","5pm",4401.745,20845.817,9906.665,1318.5103
"7710","5pm",5317.229,22708.192,7778.659,3247.5753
"7711","5pm",17411.21,23101.325,8939.424,5078.4267
"7712","5pm",14779.561,16558.907,10542.958,4156.7778
"7713","5pm",8167.093,6913.656,3334.959,1404.741
"7714","5pm",12137.65,15748.809,13835.522,5495.1292
"7715","5pm",8129.609,11642.068,3788.186,1270.9374
"7716","5pm",11751.726,26157.103,14170.986,7177.4127
"7801","5pm",4719.839,16319.476,10629.127,13821.4742
"7802","5pm",5814.791,9213.701,9928.206,15356.5386
"7803","5pm",11278.779,16546.657,20245.079,16779.0875
"7804","5pm",5235.521,10762.264,10462.186,4714.5887
"7805","5pm",9899.78,24233.419,16632.42,11808.7551
"7806","5pm",12072.708,26602.212,16379.532,5906.4873
"7807","5pm",17861.821,10578.24,8080.16,1530.4272
"7808","5pm",12226.341,12227.457,8053.601,4622.3168
"7809","5pm",7393.033,13197.04,15998.409,7207.8023
"7810","5pm",1976.167,6131.103,4181.488,3101.463
"7811","5pm",7004.462,12571.387,19388.022,17647.8455
"7812","5pm",11326.727,42503.31,38206.21,41778.859
"7813","5pm",3683.632,6444.022,7966.712,7219.8333
"7814","5pm",1798.992,4772.165,3548.096,2829.0314
"7815","5pm",3778.2,8461.079,6167.723,3616.4696
"7816","5pm",15966.812,36447.526,31052.995,24038.2524
"9101","5pm",22180.866,19591.958,16761.471,10342.4383
"9102","5pm",4385.984,14238.068,8424.087,5954.9739
"9103","5pm",13978.264,16687.343,10338.029,4779.7972
"9104","5pm",7078.062,12641.589,8530.905,3761.1076
"9105","5pm",7879.49,23128.621,15165.123,9119.6759
"9106","5pm",16957.364,17653.929,15298.629,9902.8883
"9107","5pm",11338.001,20131.643,14911.846,4440.4356
"9108","5pm",8837.629,16827.271,10092.642,4102.6902
"9109","5pm",10884.804,16408.89,15075.416,11228.7721
"9110","5pm",17034.168,15912.185,7376.151,5076.3498
"9111","5pm",7914.325,23108.767,17089.815,11721.3288
"9112","5pm",5434.444,10753.529,9320.549,6344.1237
"9113","5pm",8250.643,21471.515,25864.23,16712.1106
"9114","5pm",3396.667,7667.56,17522.246,7184.5919
"9201","5pm",27974.653,35608.137,20014.28,11047.3242
"9202","5pm",14138.383,18686.046,12297.834,15546.0449
"9203","5pm",27356.121,35813.038,39390.803,30953.4012
"9204","5pm",20787.114,35072.499,35485.219,23031.4731
"9205","5pm",24098.35,29130.452,49451.442,68477.3236
"9206","5pm",11380.736,20788.049,31687.704,26027.6246
"9207","5pm",7967.066,16883.795,14069.07,22343.3703
"9208","5pm",10362.921,22663.091,24039.918,22258.306
"9209","5pm",14332.297,36712.884,36305.34,28825.1369
"9210","5pm",17546.388,27261.958,32452.378,19468.3425
"9211","5pm",17375.599,20717.634,10697.616,9889.003
"9212","5pm",7907.415,16395.225,12724.725,12373.57
"9302","5pm",7204.214,12547.819,5482.102,1892.5475
"9303","5pm",36227.245,28507.076,20926.292,5732.6069
"9304","5pm",33822.67,38694.39,26457.832,12379.4408
"9305","5pm",24712.355,17270.699,9306.445,4912.885
"9306","5pm",13619.435,32886.851,12367.2,6628.965
"9307","5pm",21705.92,20600.244,11593.914,2211.4244
"9308","5pm",16690.144,18286.74,11127.323,385.1634
"9309","5pm",30164.992,25281.776,14607.696,8915.098
"9310","5pm",30196.989,33890.64,13406.707,3514.1398
"9311","5pm",43437.383,38453.134,10406.684,3815.4154
"9312","5pm",57211.733,57386.333,34100.684,26967.3512
"9402","5pm",28185.573,35522.385,13834.411,5639.66
"9403","5pm",25677.84,39033.102,30844.987,8571.7948
"9404","5pm",16241.795,21646.65,10518.061,7860.1577
"9405","5pm",11887.967,20724.164,12817.931,9870.9609
